"docketId","docketType","lastModifiedDate","agencyId","title","objectId"
"EPA-HQ-RCRA-1997-0009","Rulemaking","2022-03-24T18:29:09Z","EPA","Comprehensive Guideline for Procurement of Products Containing Recovered Materials, Proposal to Designate Ink Jet Cartridges, (EPA/530-Z-97-007)","0b000064800dc400"
"EPA-HQ-RCRA-1997-0010","Rulemaking","2022-03-24T18:29:10Z","EPA","Hazardous Waste Combustors; Revised Standards; Proposed Rule - Notice of Data Availability and Request for Comments","0b000064800dc41b"
"EPA-HQ-RCRA-1997-0011","Rulemaking","2022-03-24T18:29:11Z","EPA","Hazardous Waste Combustors; Continuous Emissions Monitoring Systems; Proposed Rule - Notice of Data Availability and Request for Comments","0b000064800dc4f6"
"EPA-HQ-RCRA-1998-0004","Nonrulemaking","2022-03-24T18:29:12Z","EPA","Recovered Materials Advisory Notice III; Notice of Draft Document for Review","0b000064800dc5bf"
"EPA-HQ-RCRA-1998-0005","Rulemaking","2022-03-24T18:29:14Z","EPA","Notice of Intent to Reform Implementation of RCRA-Related Methods and Monitoring and Notice of Availability for Draft Update IV-A of SW-846; Notice of Intent and Request for Comment","0b000064800dc5d6"
"EPA-HQ-RCRA-1999-0020","Rulemaking","2022-03-24T18:29:15Z","EPA","180-Day Accumulation Time for Waste Water Treatment Sludges from the Metal Finishing Industry (F006); Proposed Rule","0b000064800dc686"
"EPA-HQ-RCRA-1997-0012","Rulemaking","2022-03-24T18:29:16Z","EPA","Revised Technical Standards for Hazardous Waste Combustion Facilities; Notice of Data Availability and Request for Comments, (EPA/530-Z-97-003)","0b000064800dc69d"
"EPA-HQ-RCRA-1999-0030","Nonrulemaking","2022-03-24T18:29:17Z","EPA","Human Health Risk Assessment Protocol for Hazardous Waste Combustion Facilities (Peer Review Draft); Notice of  Availability; Extension of Public Comment Period","0b000064800dc7ba"
"EPA-HQ-RCRA-1999-0009","Rulemaking","2022-03-24T18:29:20Z","EPA","Corrective Action for Solid Waste Management Units at Hazardous Waste Management Facilities; Partial Withdrawal of Rulemaking Proposal","0b000064800dc993"
"EPA-HQ-RCRA-1998-0006","Nonrulemaking","2022-03-24T18:29:21Z","EPA","Notice of Certification of Alternative Battery Label","0b000064800dc99d"
"EPA-HQ-RCRA-1998-0007","Rulemaking","2022-03-24T18:29:22Z","EPA","Alaska: Partial Program Adequacy Final Determination of State Class I and II Municipal Solid Waste Landfill Permit Program - and Partial Program Adequacy Tentative Determination of State Class III Municipal Solid Waste Landfill Permit Program","0b000064800dc9f3"
"EPA-HQ-RCRA-1998-0008","Nonrulemaking","2022-03-24T18:29:24Z","EPA","Agency Information Collection Activities: Continuing Collection; 1999 Hazardous Waste Report (Biennial Report); (ICR # 0976.08, OMB Control # 2050-0024)","0b000064800dca07"
"EPA-HQ-RCRA-1998-0009","Nonrulemaking","2022-03-24T18:29:25Z","EPA","Agency Information Collection Activities; Proposed Collection; Comment Request; Survey of the Chlorinated Aliphatics Industry; Notice","0b000064800dca3b"
"EPA-HQ-RCRA-1998-0010","Nonrulemaking","2022-03-24T18:29:26Z","EPA","Characterization of Municipal Solid Waste in the United States: 1997 Update; Notice of Availability","0b000064800dca4f"
"EPA-HQ-RCRA-1999-0021","Nonrulemaking","2022-03-24T18:29:31Z","EPA","Agency Information Collection Activities: Proposed Collection; Comment Request; Criteria for Classification of Solid Waste  Disposal Facilities and Practices, Recordkeeping and Reporting Requirements (Renewal)","0b000064800dcb11"
"EPA-HQ-RCRA-1996-0071","Rulemaking","2022-03-24T18:29:33Z","EPA","HAZARDOUS WASTE COMBUSTORS; REVISED STANDARDS; PROPOSED RULE, EXTENSION OF COMMENT PERIOD","0b000064800dcb98"
"EPA-HQ-RCRA-1996-0072","Rulemaking","2022-03-24T18:29:34Z","EPA","SOUTH DAKOTA; FINAL DETERMINATION OF ADEQUACY OF STATE'S MUNICIPAL SOLID WASTE PERMIT PROGRAM OVER NON-INDIAN LANDS FOR THE FORMER LANDS OF THE YANKTON-SIOUX, LAKE TRAVERSE (SISSETON-WAHPETON) AND PARTS OF THE ROSEBUD INDIAN RESERVATION","0b000064800dcbb9"
"EPA-HQ-RCRA-1996-0073","Rulemaking","2022-03-24T18:29:36Z","EPA","RE-ESTABLISHMENT OF GROUNDWATER MONITORING EXEMPTION FOR SMALL MUNICIPAL SOLID WASTE LANDFILLS LOCATED IN EITHER DRY OR REMOTE AREAS, FINAL RULE","0b000064800dcbe0"
"EPA-HQ-RCRA-1996-0074","Rulemaking","2022-03-24T18:29:37Z","EPA","HAZARDOUS WASTE MANAGEMENT SYSTEM; IDENTIFICATION AND LISTING OF HAZARDOUS WASTE; SOLVENTS; CERCLA HAZARDOUS SUBSTANCE DESIGNATION AND REPORTABLE QUANTITIES; PROPOSED RULE, (EPA/530-Z-96-007)","0b000064800dcc38"
"EPA-HQ-RCRA-1997-0013","Rulemaking","2022-03-24T18:29:39Z","EPA","Revised Technical Standards for Hazardous Waste Combustion Facilities; Notice of Data Availability; Correction,  (EPA/530-Z-97-003A)","0b000064800dccd4"
"EPA-HQ-RCRA-1997-0014","Rulemaking","2022-03-24T18:29:40Z","EPA","Revised Technical Standards for Hazardous Waste Combustion Facilities; Notice of Data Availability; Extension of Comment Period","0b000064800dcd0b"
"EPA-HQ-RCRA-1997-0015","Rulemaking","2022-03-24T18:29:41Z","EPA","Revised Technical Standards for Hazardous Waste Combustion Facilities; Notice of Data Availability and Request for Comments","0b000064800dcd19"
"EPA-HQ-RCRA-1997-0016","Rulemaking","2022-03-24T18:29:43Z","EPA","Total Mercury and Particulate Continuous Emissions Monitoring Systems; Measurement of Low Level Particulate Emissions; Implementation of Hazardous Waste Combustors; Proposed Rule - Notice of Data Availability and Request for Comments","0b000064800dce22"
"EPA-HQ-RCRA-1999-0032","Rulemaking","2022-03-24T18:29:44Z","EPA","Voluntary Guide for Industrial Waste Management","0b000064800dcf93"
"EPA-HQ-RCRA-1999-0012","Rulemaking","2022-03-24T18:29:45Z","EPA","EPA Standards for the Management of Cement Kiln Dust; Proposed Rule, Extension of Period for Public Comment","0b000064800dcfde"
"EPA-HQ-RCRA-1999-0013","Rulemaking","2022-03-24T18:29:46Z","EPA","Revisions to Guidelines for the Storage and Collection of Residential, Commercial, and Institutional Solid Waste; Direct Final Rule","0b000064800dd005"
"EPA-HQ-RCRA-1999-0014","Rulemaking","2022-03-24T18:29:48Z","EPA","Revisions to Guidelines for the Storage and Collection of Residential, Commercial, and Institutional Solid Waste; Proposed Rule","0b000064800dd01d"
"EPA-HQ-RCRA-1999-0015","Rulemaking","2022-03-24T18:29:49Z","EPA","Land Disposal Restrictions: Site-specific Treatment Variance to Chemical Waste Management, Inc.; Final Rule","0b000064800dd063"
"EPA-HQ-RCRA-1999-0016","Nonrulemaking","2022-03-24T18:29:50Z","EPA","Agency Information Collection Activities; Proposed Collection; Comment Request; Criteria for Classification of Solid Waste Disposal Facilities and Practices, Recordkeeping and Reporting Requirements (Renewal); Notice of Request for Renewal","0b000064800dd0d0"
"EPA-HQ-RCRA-1999-0017","Rulemaking","2022-03-24T18:29:51Z","EPA","Hazardous Waste Management System; Identification and Listing of Hazardous Waste; Dye and Pigment Industries; Land Disposal Restrictions for Newly Identified Wastes; CERCLA Hazardous Substance Designation and Reportable Quantities; Proposed Rule","0b000064800dd0de"
"EPA-HQ-RCRA-1997-0017","Rulemaking","2022-03-24T18:29:52Z","EPA","REVISED TECHNICAL STANDARDS FOR HAZARDOUS WASTE COMBUSTION FACILITIES; NOTICE OF DATA AVAILABILITY","0b000064800dd156"
"EPA-HQ-RCRA-1999-0033","Nonrulemaking","2022-03-24T18:29:54Z","EPA","Peer Reviews Associated with the Guide for Industrial Waste Management; Notice of Availability","0b000064800dd161"
"EPA-HQ-RCRA-1999-0034","Nonrulemaking","2022-03-24T18:29:55Z","EPA","Industrial Non-Hazardous Waste Policy Dialogue Committee; Notice of Charter Renewal","0b000064800dd175"
"EPA-HQ-RCRA-1997-0018","Nonrulemaking","2022-03-24T18:29:56Z","EPA","DISPOSITION OF CESIUM-137 CONTAMINATED EMISSION CONTROL DUST AND OTHER INCIDENT-RELATED MATERIAL; FINAL STAFF TECHNICAL POSITION (NUCLEAR REGULATORY COMMISSION DOCKET)","0b000064800dd18a"
"EPA-HQ-RCRA-1997-0019","Nonrulemaking","2022-03-24T18:29:57Z","EPA","AGENCY INFORMATION COLLECTION ACTIVITIES; PROPOSED COLLECTION; COMMENT REQUEST; EXPORTS FROM AND IMPORTS TO THE UNITED STATES UNDER THE OECD DECISION RCRA ICR NO. 1647.01","0b000064800dd197"
"EPA-HQ-RCRA-1999-0035","Rulemaking","2022-03-24T18:29:58Z","EPA","Temporary Suspension of Toxicity Characteristic Rule for Specified Lead-based Paint Debris, Proposed Rule, Extension of Comment Period","0b000064800dd1a8"
"EPA-HQ-RCRA-1999-0037","Rulemaking","2022-03-24T18:30:01Z","EPA","Storage, Treatment, Transportation, and Disposal of Mixed Waste; Proposed Rule","0b000064800dd1cb"
"EPA-HQ-RCRA-1997-0020","Nonrulemaking","2022-03-24T18:30:02Z","EPA","INFORMATION COLLECTION REQUEST FOR SOLID WASTE DISPOSAL FACILITY CRITERIA (RENEWAL), OMB APPROVAL NUMBERS UNDER THE PAPERWORK REDUCTION ACT","0b000064800dd1d5"
"EPA-HQ-RCRA-1997-0021","Rulemaking","2022-03-24T18:30:03Z","EPA","HAZARDOUS WASTE MANAGEMENT SYSTEM; MODIFICATION OF THE HAZARDOUS WASTE PROGRAM; MERCURY-CONTAINING LAMPS; NOTICE OF DATA AVAILABILITY","0b000064800dd1e5"
"EPA-HQ-RCRA-1996-0075","Rulemaking","2022-03-24T18:30:05Z","EPA","EXTENSION OF THE COMMENT PERIOD FOR THE PROPOSED IDENTIFICATION AND LISTING OF HAZARDOUS WASTES/SOLVENTS","0b000064800dd2b7"
"EPA-HQ-RCRA-1996-0076","Rulemaking","2022-03-24T18:30:06Z","EPA","HAZARDOUS WASTE MANAGEMENT SYSTEM; IDENTIFICATION AND LISTING; OF HAZARDOUS WASTE; SOLVENTS AND PETROLEUM REFINING; NOTICE OF DATA AVAILABILITY","0b000064800dd2c9"
"EPA-HQ-RCRA-1999-0018","Rulemaking","2022-03-24T18:30:07Z","EPA","Extension of Comment Period for the Proposed Identification and Listing of Hazardous Waste/dye and Pigment Wastes; Proposed Rule","0b000064800dd2e7"
"EPA-HQ-RCRA-1999-0019","Nonrulemaking","2022-03-24T18:30:08Z","EPA","Interagency Project to Clean Up Open Dumps on Tribal Lands: Request for Proposals; Notice of Availability","0b000064800dd306"
"EPA-HQ-RCRA-1996-0077","Rulemaking","2022-03-24T18:30:09Z","EPA","SUBTITLE D REGULATED FACILITIES; STATE/TRIBAL PERMIT PROGRAM DETERMINATION OF ADEQUACY; STATE/TRIBAL IMPLEMENTATION RULE (STIR); PROPOSED RULE, (EPA/530-Z-95-010)","0b000064800dd345"
"EPA-HQ-RCRA-1996-0078","Rulemaking","2022-03-24T18:30:11Z","EPA","IDENTIFICATION AND LISTING OF HAZARDOUS WASTE; AMENDMENTS TO DEFINITION OF SOLID WASTE, DIRECT FINAL RULE","0b000064800dd3e6"
"EPA-HQ-RCRA-1996-0079","Rulemaking","2022-03-24T18:30:12Z","EPA","IDENTIFICATION AND LISTING OF HAZARDOUS WASTE; AMENDMENTS TO DEFINITION OF SOLID WASTE, PROPOSED RULE","0b000064800dd3f8"
"EPA-HQ-RCRA-1999-0038","Rulemaking","2022-03-24T18:30:13Z","EPA","Criteria for Municipal Solid Waste Landfills (Section 610 Review)","0b000064800dd451"
"EPA-HQ-RCRA-1998-0014","Rulemaking","2022-03-24T18:30:14Z","EPA","Hazardous Waste Management System; Identification and Listing of Hazardous Waste; Recycled Used Oil Management Standards; Direct Final Rule","0b000064800dd496"
"EPA-HQ-RCRA-1998-0015","Rulemaking","2022-03-24T18:30:16Z","EPA","Hazardous Waste Management System; Identification and Listing of Hazardous Waste; Recycled Used Oil Management Standards","0b000064800dd4aa"
"EPA-HQ-RCRA-1997-0022","Rulemaking","2022-03-24T18:30:17Z","EPA","HAZARDOUS WASTE MANAGEMENT SYSTEM; MODIFICATION OF THE HAZARDOUS WASTE PROGRAM; MERCURY-CONTAINING LAMPS; NOTICE OF DATA AVAILABILITY; NOTICE OF EXTENSION OF COMMENT PERIOD","0b000064800dd4b1"
"EPA-HQ-RCRA-1997-0023","Rulemaking","2022-03-24T18:30:18Z","EPA","REVISIONS TO CRITERIA FOR MUNICIPAL SOLID WASTE LANDFILLS; DIRECT FINAL RULE","0b000064800dd4ca"
"EPA-HQ-RCRA-1997-0024","Rulemaking","2022-03-24T18:30:19Z","EPA","REVISIONS TO CRITERIA FOR MUNICIPAL SOLID WASTE LANDFILLS; PROPOSED RULE","0b000064800dd4e7"
"EPA-HQ-RCRA-1999-0039","Rulemaking","2022-03-24T18:30:20Z","EPA","Approach to Reinventing Regulations on Storing Mixed Low-level Radioactive Waste; Advance Notice of Proposed Rulemaking (ANPR)","0b000064800dd51c"
"EPA-HQ-RCRA-1997-0025","Rulemaking","2022-03-24T18:30:21Z","EPA","REVISIONS TO CRITERIA FOR MUNICIPAL SOLID WASTE LANDFILLS; DIRECT FINAL RULE; CONFIRMATION OF EFFECTIVE DATE","0b000064800dd522"
"EPA-HQ-RCRA-1998-0016","Rulemaking","2022-03-24T18:30:22Z","EPA","Hazardous Waste Management System; Identification and Listing of Hazardous Waste; Recycled Used Oil Management Standards; Removal of Direct Final Rule Amendments","0b000064800dd534"
"EPA-HQ-RCRA-1997-0026","Rulemaking","2022-03-24T18:30:23Z","EPA","GREENHOUSE GAS EMISSIONS FROM MUNICIPAL WASTE MANAGEMENT, NOTICE OF DATA AVAILABILITY AND REQUEST FOR COMMENTS","0b000064800dd545"
"EPA-HQ-RCRA-1998-0017","Rulemaking","2022-03-24T18:30:24Z","EPA","Land Disposal Restrictions: Notice of Intent to Grant a Site-Specific Treatment Variance to Chemical Waste Management, Inc.","0b000064800dd553"
"EPA-HQ-RCRA-1997-0027","Nonrulemaking","2022-03-24T18:30:26Z","EPA","JOINT NRC/EPA GUIDANCE ON TESTING REQUIREMENTS FOR MIXED RADIOACTIVE AND HAZARDOUS WASTE","0b000064800dd5a8"
"EPA-HQ-RCRA-1997-0028","Nonrulemaking","2022-03-24T18:30:27Z","EPA","Agency Information Collection Activities; Proposed Collection; Comment Request; Information Collection Request Number 0820.06: Hazardous Waste Generator Standards","0b000064800dd5b4"
"EPA-HQ-RCRA-1997-0029","Rulemaking","2022-03-24T18:30:28Z","EPA","IOWA FINAL FULL PROGRAM DETERMINATION OF ADEQUACY OF STATE MUNICIPAL SOLID WASTE LANDFILL PERMIT PROGRAM","0b000064800dd5ca"
"EPA-HQ-RCRA-1997-0030","Nonrulemaking","2022-03-24T18:30:29Z","EPA","OPEN MEETING OF THE INDUSTRIAL NON-HAZARDOUS WASTE STAKEHOLDERS FOCUS GROUP","0b000064800dd5dc"
"EPA-HQ-RCRA-1997-0031","Nonrulemaking","2022-03-24T18:30:31Z","EPA","OPEN MEETING OF THE INDUSTRIAL NON-HAZARDOUS WASTE STAKEHOLDERS FOCUS GROUP","0b000064800dd5f1"
"EPA-HQ-RCRA-1997-0032","Nonrulemaking","2022-03-24T18:30:32Z","EPA","OPEN MEETING OF THE INDUSTRIAL NON-HAZARDOUS WASTE STAKEHOLDERS FOCUS GROUP","0b000064800dd607"
"EPA-HQ-RCRA-1998-0018","Rulemaking","2022-03-24T18:30:33Z","EPA","Financial Assurance Mechanisms for Corporate Owners and Operators of Municipal Solid Waste Landfill Facilities; Final Rule","0b000064800dd60f"
"EPA-HQ-RCRA-1997-0033","Nonrulemaking","2022-03-24T18:30:35Z","EPA","INDUSTRIAL NON-HAZARDOUS WASTE POLICY DIALOGUE COMMITTEE; NOTICE OF CHARTER RENEWAL","0b000064800dd624"
"EPA-HQ-RCRA-1997-0034","Rulemaking","2022-03-24T18:30:36Z","EPA","MICHIGAN; FINAL PROGRAM DETERMINATION OF ADEQUACY OF STATE MUNICIPAL SOLID WASTE LANDFILL PERMIT PROGRAM","0b000064800dd63e"
"EPA-HQ-RCRA-1997-0035","Rulemaking","2022-03-24T18:30:37Z","EPA","MILITARY MUNITIONS RULE: HAZARDOUS WASTE IDENTIFICATION AND MANAGEMENT; EXPLOSIVES EMERGENCIES; MANIFEST EXEMPTION FOR TRANSPORT OF HAZARDOUS WASTE ON RIGHT-OF-WAYS ON CONTIGUOUS PROPERTIES; FINAL RULE, (EPA/530-Z-97-001)","0b000064800dd653"
"EPA-HQ-RCRA-1998-0019","Nonrulemaking","2022-03-24T18:30:38Z","EPA","Notice of Availability: The Office of Solid Waste (OSW) is Announcing the Availability of a new Draft Guidance Document Entitled Guidance on Collection of Emissions Data to Support Site-Specific Risk Assessments at Hazardous Waste Combustion Facilities","0b000064800dd702"
"EPA-HQ-RCRA-1999-0040","Nonrulemaking","2022-03-24T18:30:39Z","EPA","Use of Monitored Natural Attenuation at Superfund, RCRA Corrective Action, and Underground Storage Tank Sites; OSWER Directive 9200.4-17p; Final; Notice of Availability","0b000064800dd7bf"
"EPA-HQ-RCRA-1999-0041","Rulemaking","2022-03-24T18:30:40Z","EPA","Solid Waste Programs; Management Guidelines for Beverage Containers; Removal of Obsolete Guidelines; Final Rule","0b000064800dd7d1"
"EPA-HQ-RCRA-1998-0020","Nonrulemaking","2022-03-24T18:30:41Z","EPA","Greening the Government through Waste Prevention, Recycling, and Federal Acquisition (Executive Order 13101)","0b000064800dd7e2"
"EPA-HQ-RCRA-1998-0021","Nonrulemaking","2022-03-24T18:30:42Z","EPA","Agency Information Collection Activities up for Renewal; Facility Ground-Water Monitoring Requirements; Proposed  Collection; Comment Request; Notice","0b000064800dd7f0"
"EPA-HQ-RCRA-1998-0022","Nonrulemaking","2022-03-24T18:30:43Z","EPA","Notice of Availability: The Office of Solid Waste (OSW) is Announcing the Availability of a New Draft Guidance Document Entitled 'Human Health Risk Assessment Protocol for Hazardous Waste Combustion Facilities'","0b000064800dd809"
"EPA-HQ-RCRA-1999-0042","Rulemaking","2022-03-24T18:30:44Z","EPA","Potential Revisions to the Land Disposal Restrictions Mercury Treatment Standards; Advance Notice of Proposed Rulemaking","0b000064800dd822"
"EPA-HQ-RCRA-1997-0036","Rulemaking","2022-03-24T18:30:45Z","EPA","USE OF MONITORED NATURAL ATTENUATION AT SUPERFUND, RCRA CORRECTIVE ACTION, AND UNDERGROUND STORAGE TANK SITES; OSWER DIRECTIVE 9200.4-17; INTERIM FINAL; NOTICE OF AVAILABILITY","0b000064800dd82e"
"EPA-HQ-RCRA-1997-0037","Nonrulemaking","2022-03-24T18:30:47Z","EPA","NOTICE OF AVAILABILITY OF WASTE MINIMIZATION SOFTWARE AND DOCUMENTS, (EPA/530-Z-97-006)","0b000064800dd843"
"EPA-HQ-RCRA-1999-0050","Nonrulemaking","2022-03-24T18:30:48Z","EPA","Agency Information Collection Activities: Continuing Collection; Comment Request; Part B: Permit Application, Permit Modifications, and Special Permits","0b000064800dd87d"
"EPA-HQ-RCRA-1999-0051","Rulemaking","2022-03-24T18:30:49Z","EPA","Land Disposal Restrictions: Notice of Intent to Grant a Site-Specific Determination of Equivalent Treatment to Pioneer Chlor-Alkali, Inc.","0b000064800dd8d8"
"EPA-HQ-RCRA-1999-0052","Nonrulemaking","2022-03-24T18:30:50Z","EPA","Agency Information Collection Activities; Submission for OMB Review; Comment Request; RCRA Section 3007 Questionnaire of the Paint Manufacturing Industry; Notice","0b000064800dd92e"
"EPA-HQ-RCRA-1998-0023","Nonrulemaking","2022-03-24T18:30:51Z","EPA","Agency Information Collection Activities up for Renewal; Identification, Listing and Rulemaking Petitions Information  Collection Request; Notice","0b000064800dd957"
"EPA-HQ-RCRA-1999-0053","Nonrulemaking","2022-03-24T18:30:53Z","EPA","Agency Information Collection Activities - Proposed Collection; Comment Request; RCRA Section 3007 Questionnaire of the Paint Manufacturing Industry; Notice","0b000064800dd973"
"EPA-HQ-RCRA-1998-0024","Nonrulemaking","2022-03-24T18:30:54Z","EPA","Open Meeting of the Industrial Non-Hazardous Waste Stakeholders Focus Group; Notice","0b000064800dd988"
"EPA-HQ-RCRA-1999-0054","Rulemaking","2022-03-24T18:30:55Z","EPA","Hazardous Waste Management System; Identification and Listing of Hazardous Waste; Petroleum Refining Process Wastes; Exemption for Leachate from Non-Hazardous Waste Landfills; Final Rule","0b000064800dd9ad"
"EPA-HQ-RCRA-1998-0025","Nonrulemaking","2022-03-24T18:30:57Z","EPA","Agency Information Collection Activities; Submission For OMB Review; Comment Request; Evaluation of Jobs through Recycling Grant Projects","0b000064800dd9b1"
"EPA-HQ-RCRA-1998-0026","Nonrulemaking","2022-03-24T18:30:58Z","EPA","Agency Information Collection Activities; Proposed Collection; Comment Request; Evaluation of Jobs through Recycling Grant Projects","0b000064800dd9c5"
"EPA-HQ-RCRA-1998-0027","Nonrulemaking","2022-03-24T18:30:59Z","EPA","Land Disposal Restrictions - Treatment Standards for Spent Potliners from Primary Aluminum Reduction (K088); Notice of Data Availability","0b000064800dd9ea"
"EPA-HQ-RCRA-1999-0055","Rulemaking","2022-03-24T18:31:00Z","EPA","NESHAPS: Final Standards for Hazardous Air Pollutants for Hazardous Waste Combustors; Final Rule","0b000064800dd9fc"
"EPA-HQ-RCRA-1998-0028","Rulemaking","2022-03-24T18:31:01Z","EPA","Land Disposal Restrictions; Treatment Standards for Spent Potliners from Primary Aluminum Reduction (K088); Final Rule","0b000064800dda77"
"EPA-HQ-RCRA-1999-0060","Nonrulemaking","2022-03-24T18:31:03Z","EPA","Agency Information Collection Activities: Continuing Collection; Comment Request; Notification of Regulated Waste Activity and RCRA Hazardous Waste Permit Application and Modification, Part A, Notice","0b000064800dda83"
"EPA-HQ-RCRA-1999-0043","Rulemaking","2022-03-24T18:31:04Z","EPA","Potential Revisions to the Land Disposal Restrictions Mercury Treatment Standards; Advance Notice of Proposed Rulemaking; Extension of Comment Period","0b000064800ddaab"
"EPA-HQ-RCRA-1999-0061","Nonrulemaking","2022-03-24T18:31:06Z","EPA","Agency Information Collection Activities: Proposed Collection; Comment Request; Information Collection Request Number 801.12: Requirements for Generators, Transporters, and Waste Management Facilities Under The RCRA Hazardous Waste Manifest System; Notice","0b000064800ddacd"
"EPA-HQ-RCRA-1999-0044","Rulemaking","2022-03-24T18:31:07Z","EPA","OMB Approval Numbers under the Paperwork Reduction Act Relating to the Criteria for Classification of Solid Waste Disposal Facilities and Practices; Technical Amendment","0b000064800ddada"
"EPA-HQ-RCRA-1999-0062","Nonrulemaking","2022-03-24T18:31:08Z","EPA","Agency Information Collection Activities: Submission For OMB Review: Comment Request; State Program Adequacy Determination - Municipal Solid Waste Landfills (MSWLFS) And Non-Municipal, Non-Hazardous Waste Disposal Units","0b000064800ddafd"
"EPA-HQ-RCRA-1999-0045","Rulemaking","2022-03-24T18:31:09Z","EPA","Project XL Site-Specific Rulemaking for University Laboratories at the University of Massachusetts Boston, Boston Massachusetts; Boston College, Chestnut Hill Massachusetts; and the University of Vermont, Burlington Vermont; Hazardous Waste Management","0b000064800ddaff"
"EPA-HQ-RCRA-1999-0046","Rulemaking","2022-03-24T18:31:10Z","EPA","Project XL Site-Specific Rulemaking for University Laboratories at the University of Massachusetts Boston, Boston, Massachusetts; Boston College, Chestnut Hill, Massachusetts; and the University of Vermont, Burlington, Vermont; Proposed Rule","0b000064800ddb13"
"EPA-HQ-RCRA-1999-0063","Nonrulemaking","2022-03-24T18:31:11Z","EPA","Agency Information Collection Activities: Submission for OMB Review; Comment Request; Final Authorization for Hazardous Waste Management; Notice","0b000064800ddb17"
"EPA-HQ-RCRA-1999-0064","Rulemaking","2022-03-24T18:31:12Z","EPA","Adequacy of State Permit Programs under RCRA Subtitle D; Direct Final Rule","0b000064800ddb2e"
"EPA-HQ-RCRA-1999-0065","Rulemaking","2022-03-24T18:31:14Z","EPA","Adequacy of State Permit Programs under RCRA Subtitle D; Proposed Rule","0b000064800ddb56"
"EPA-HQ-RCRA-1999-0066","Nonrulemaking","2022-03-24T18:31:15Z","EPA","RCRA Subtitle C Waste Facility Social Siting Criteria Stakeholders' Roundtable, Notice of Meeting","0b000064800ddb8a"
"EPA-HQ-RCRA-1999-0067","Rulemaking","2022-03-24T18:31:16Z","EPA","Subtitle D Regulated Facilities; State Permit Program Determination of Adequacy, State Implementation Rule - Amendments and Technical Corrections; Direct Final Rule","0b000064800ddba7"
